code,description,type
539031000000107,Other Correction Of Transposition Of Great Vessels (Procedure),SNOMED-CT
402241000000101,[X]Other Cardiomyopathies (Disorder),SNOMED-CT
728121000000104,Coronary Sinus Drainage Cephalad To Right Superior Vena Cava (Disorder),SNOMED-CT
249301000000107,Excepted From Heart Failure Quality Indicators: Informed Dissent (Administrative Concept),SNOMED-CT
287287007,Make Heart Septal Defect (Disorder),SNOMED-CT
251581000000107,Coronary Heart Disease Monitoring Telephone Invite,SNOMED-CT
753571000000104,Divided Left Atrium With Some Pulmonary Veins To Proximal Chamber Draining To Right Atrium (Disorder),SNOMED-CT
728681000000107,Right Ventricle To Left Of Left Ventricle (Disorder),SNOMED-CT
728011000000109,Infracardiac Location Of Anomalous Pulmonary Venous Connection To Patent Venous Duct (Disorder),SNOMED-CT
369061000000108,Congenital Dextroposition Of Heart,SNOMED-CT
619801000000107,Other Specified Endocardial Cushion Defects (Disorder),SNOMED-CT
307765003,[V]Presence Of Coronary Artery Bypass Graft (Situation),SNOMED-CT
586391000000105,Other Specified Diagnostic Transluminal Operation On Coronary Artery (Procedure),SNOMED-CT
1033161000000102,Nonobstructive Coronary Atherosclerosis,SNOMED-CT
749821000000101,Heart Failure With Normal Ejection Fraction (Disorder),SNOMED-CT
727861000000103,Supracardiac Location Of Anomalous Pulmonary Venous Connection To Right Sided Vertical Vein (Disorder),SNOMED-CT
224151000000107,Biventricular Repair Of Hypoplastic Left Heart Syndrome (Procedure),SNOMED-CT
169761000000104,Heart And Lung Transplant,SNOMED-CT
92520003,Canine Intergrade Cardiomyopathy (Disorder),SNOMED-CT
374241000000108,Heart Failure Screening Invitation,SNOMED-CT
38811000000103,Coronary Heart Disease Monitoring Verbal Invitation (Finding),SNOMED-CT
810691000000104,Right Ventricular Diastolic Dysfunction (Disorder),SNOMED-CT
727511000000103,Hepatic Vein To Left Atrium And Right Atrium (Disorder),SNOMED-CT
625741000000106,Coronary Artery Anomaly Nos (Disorder),SNOMED-CT
488621000000105,Aortopulmonary Reconstruction With Systemic To Pulmonary Arterial Shunt,SNOMED-CT
501871000000106,[D]Cardiorespiratory Failure (Situation),SNOMED-CT
683171000000106,Coronary Artery By-Pass Anastomosis Nos (Procedure),SNOMED-CT
499461000000105,[D]Ascites (Context-Dependent Category),SNOMED-CT
586331000000109,Revision Of Transplantation Of Heart Nec (Procedure),SNOMED-CT
233671000000108,Percutaneous Coronary Balloon Angioplasty And 3 Or More Stents Into Coronary Artery Nec (Procedure),SNOMED-CT
461582000,Congenital Luminal Atresia Of Aortic Arch (Disorder),SNOMED-CT
451021000000103,[X]Other Congenital Malformations Of Aorta (Disorder),SNOMED-CT
214621000000103,Transfer Of Care From Paediatric Congenital Heart Service,SNOMED-CT
776261000000102,Referral To Heart Failure Exercise Programme Declined,SNOMED-CT
939891000000107,Heart Failure Rehabilitation Programme Not Available,SNOMED-CT
259791000000102,Percutaneous Transluminal Balloon Angioplasty And Stenting Of Coronary Artery,SNOMED-CT
727881000000107,Supracardiac Location Of Anomalous Pulmonary Venous Connection To Left Superior Vena Cava (Disorder),SNOMED-CT
645721000000102,Benign Hypertensive Heart Disease Nos (Disorder),SNOMED-CT
629861000000100,"Congenital Mitral Stenosis, Unspecified (Disorder)",SNOMED-CT
727851000000101,Supracardiac Location Of Anomalous Pulmonary Venous Connection To Left Sided Vertical Vein (Disorder),SNOMED-CT
750131000000104,Continuity Between Mitral Valve And Pulmonary Valve (Disorder),SNOMED-CT
728591000000108,Double Outlet Right Ventricle With Doubly Committed Ventricular Septal Defect And Pulmonary Stenosis (Disorder),SNOMED-CT
443751000000108,[X]Other Hypertrophic Cardiomyopathy (Disorder),SNOMED-CT
753541000000105,Divided Left Atrium With Some Pulmonary Veins To Proximal Chamber Draining To Left Atrium (Disorder),SNOMED-CT
630501000000105,Other Rheumatic Heart Disease Nos (Disorder),SNOMED-CT
472770005,Acquired Excessive Restriction Of Ventricular Septal Defect (Disorder),SNOMED-CT
654281000000105,Other And Unspecified Rheumatic Heart Disease (Disorder),SNOMED-CT
236701000000102,Other Specified Other Repair Of Transposition Of Great Arteries (Procedure),SNOMED-CT
709801000000103,Coronary Artery Bypass Graft Operation Planned,SNOMED-CT
727691000000108,Obstructed Pulmonary Venous Connection Due To Extrinsic Compression (Disorder),SNOMED-CT
516991000000107,Aortic Orifice Posterior Left To Pulmonary Orifice (Disorder),SNOMED-CT
727131000000101,Ventricular Imbalance With Dominant Right Ventricle And Hypoplastic Left Ventricle (Disorder),SNOMED-CT
726561000000103,Absent Left Sided Atrioventricular Connection - Univentricular (Disorder),SNOMED-CT
594421000000105,Saphenous Vein Graft Replacement Coronary Artery Nos (Procedure),SNOMED-CT
917871000000108,Angina Self Management Plan Commenced,SNOMED-CT
727581000000105,Persistent Common Pulmonary Vein (Disorder),SNOMED-CT
258861000000107,Repair Of Fallot-Type Double Outlet Right Ventricle,SNOMED-CT
538591000000105,Other Correction Of Transposition Of Great Vessels Nos (Procedure),SNOMED-CT
750151000000106,Discontinuity Between Mitral Valve And Pulmonary Valve (Disorder),SNOMED-CT
516981000000105,Aortic Orifice Posterior To Pulmonary Orifice (Disorder),SNOMED-CT
233681000000105,Other Specified Percutaneous Transluminal Balloon Angioplasty And Stenting Of Coronary Artery (Procedure),SNOMED-CT
812011000000100,Heart Failure Self-Management Plan Agreed,SNOMED-CT
259101000000108,Relief Of Right Ventricular Outflow Tract Obstruction,SNOMED-CT
727141000000105,Right Superior Vena Cava Connecting To Coronary Sinus (Disorder),SNOMED-CT
232911000000102,Repair Of Tetralogy Of Fallot With Absent Pulmonary Valve (Procedure),SNOMED-CT
728281000000109,Absent Ductus Venosus With Direct Connection Of Umbilical Vein To Renal Vein (Disorder),SNOMED-CT
188151000000107,Admit Heart Failure Emergency,SNOMED-CT
851531000000100,Heart Failure Clinical Pathway,SNOMED-CT
517431000000102,Bifid Apex Of Heart (Disorder),SNOMED-CT
38791000000104,Coronary Heart Disease Monitoring 2nd Letter (Finding),SNOMED-CT
765651000000100,Tachycardiomyopathy (Disorder),SNOMED-CT
274951000000109,Excepted From Heart Failure Quality Indicators: Informed Dissent,SNOMED-CT
390661000000109,[X]Other Congenital Malformations Of Great Veins (Disorder),SNOMED-CT
727681000000106,Obstructed Pulmonary Venous Connection Due To Intrinsic Narrowing (Disorder),SNOMED-CT
772261000000103,Creation Of Conduit Between Right Ventricle Of Heart And Pulmonary Artery (Procedure),SNOMED-CT
398561000000108,[X]Other Congenital Malformations Of Aortic And Mitral Valves (Disorder),SNOMED-CT
526801000000103,Excepted From Myocardial Infarction Quality Indicators: Patient Unsuitable (Finding),SNOMED-CT
726651000000102,Double Outlet Right Ventricle With Intact Ventricular Septum (Disorder),SNOMED-CT
657531000000102,"Ventricular Septal Defect, Unspecified (Disorder)",SNOMED-CT
727551000000104,Total Anomalous Pulmonary Venous Connection Of Infracardiac Type (Disorder),SNOMED-CT
233998004,Coronary Artery Dissection (Disorder),SNOMED-CT
471531000000105,[X]Other Forms Of Angina Pectoris (Disorder),SNOMED-CT
259111000000105,Repair Of Double Chambered Right Ventricle,SNOMED-CT
727791000000101,Anomalous Pulmonary Venous Connection Of Mixed Type With Two Pulmonary Venous Confluences (Disorder),SNOMED-CT
89801000000101,Excepted From Chd Quality Indicators: Informed Dissent (Administrative Concept),SNOMED-CT
175033000,Prosthetic Replacement Of Four Or More Coronary Arteries (Procedure),SNOMED-CT
175081007,Endarterectomy Of Coronary Artery Nec (Procedure),SNOMED-CT
237271000000101,Aortic Root Replacement Using Pulmonary Valve Autograft With Right Ventricle To Pulmonary Artery Valved Conduit (Procedure),SNOMED-CT
692841000000100,"Endocardial Cushion Defects, Unspecified (Disorder)",SNOMED-CT
237291000000102,Percutaneous Transluminal Balloon Angioplasty And Stenting Of Coronary Artery Nos (Procedure),SNOMED-CT
684201000000105,Rheumatic Endocarditis Nos (Disorder),SNOMED-CT
596331000000108,Connection Of Other Thoracic Artery To Coronary Artery Nos (Procedure),SNOMED-CT
728811000000101,Atrioventricular Septal Defect Associated With Tetralogy Of Fallot (Disorder),SNOMED-CT
753491000000101,Divided Left Atrium With All Pulmonary Veins To Proximal Chamber Without Communication To Left Atrium With Pulmonary Venous Chamber Communication To Right Atrium (Disorder),SNOMED-CT
175025001,Allograft Replacement Of Three Coronary Arteries (Procedure),SNOMED-CT
831761000000103,Coronary Microvascular Disease,SNOMED-CT
259081000000102,Repair Of Univentricular Heart Nos,SNOMED-CT
553051000000104,Other Therapeutic Transluminal Operation On Coronary Artery Nos (Procedure),SNOMED-CT
727251000000102,Left Superior Vena Cava Persisting To Right Atrium And Left Atrium (Disorder),SNOMED-CT
727721000000104,Obstructed Pulmonary Venous Connection Due To Extrinsic Compression At Diaphragm (Disorder),SNOMED-CT
251691000000105,Heart Failure Monitoring Third Letter,SNOMED-CT
274651000000103,Heart Failure Monitoring First Letter,SNOMED-CT
207254005,[D]Ascites Nos (Situation),SNOMED-CT
632031000000106,Other Specified Ventricular Septal Defect (Disorder),SNOMED-CT
728301000000105,Congenital Abnormality Of Right Atrium (Disorder),SNOMED-CT
499471000000103,[D]Fluid In Peritoneal Cavity (Context-Dependent Category),SNOMED-CT
728131000000102,Coronary Sinus Drainage Cephalad To Left Superior Vena Cava (Disorder),SNOMED-CT
707421000000103,History Of Myocardial Infarction,SNOMED-CT
33622007,Round Heart Disease (Disorder),SNOMED-CT
182131000000102,Fluoroscopic Angiography Of Coronary Artery And Insertion Of Stent (Procedure),SNOMED-CT
37171002,Abnormal Number Of Leaflets (Disorder),SNOMED-CT
727611000000104,Scimitar Syndrome With Additional Anomalous Pulmonary Venous Connection (Disorder),SNOMED-CT
251661000000104,Heart Failure Monitoring Verbal Invite,SNOMED-CT
726951000000108,Ebstein's Anomaly Of Right Atrioventricular Valve In Functionally Univentricular Heart (Disorder),SNOMED-CT
753581000000102,Divided Left Atrium With Some Pulmonary Veins To Proximal Chamber Draining To Right Atrium And Others Connecting Directly To Left Atrium (Disorder),SNOMED-CT
84537008,Chronic Ischemic Heart Disease (Disorder),SNOMED-CT
465021000000107,[X]Other Forms Of Acute Ischaemic Heart Disease (Disorder),SNOMED-CT
198868006,Cardiac Failure Following Abortive Pregnancy (Disorder),SNOMED-CT
676121000000106,Great Vessel Transposition Nos (Disorder),SNOMED-CT
175008003,Saphenous Vein Graft Replacement Of Two Coronary Arteries (Procedure),SNOMED-CT
627251000000105,Other Specified Ostium Secundum Atrial Septal Defect (Disorder),SNOMED-CT
208051000000107,Heart Failure Review Completed,SNOMED-CT
538881000000105,Repair Of Coronary Artery Nec (Procedure),SNOMED-CT
427608000,Left Ventricular Noncompaction (Disorder),SNOMED-CT
211371000000105,Insertion Of Drug-Eluting Coronary Artery Stent,SNOMED-CT
728411000000103,Divided Left Atrium With Restrictive Outlet Of Proximal Chamber To Left Atrium (Disorder),SNOMED-CT
253702009,Variant Coronary Origin From Right Sinus (Disorder),SNOMED-CT
175030002,Prosthetic Replacement Of One Coronary Artery (Procedure),SNOMED-CT
259801000000103,Percutaneous Transluminal Balloon Angioplasty And Insertion Of 1-2 Drug Eluting Stents Into Coronary Artery,SNOMED-CT
175007008,Saphenous Vein Graft Replacement Of One Coronary Artery (Procedure),SNOMED-CT
589921000000100,Autograft Replacement Of Four Of More Coronary Arteries Nec (Procedure),SNOMED-CT
753231000000103,Descending Aorta Anterior And Same Side As Azygos Vein With Absent Inferior Vena Cava (Disorder),SNOMED-CT
599281000000106,Hypertensive Heart And Renal Disease Nos (Disorder),SNOMED-CT
214151000000100,Myocardial Bridge Of Coronary Artery,SNOMED-CT
593631000000107,Rheumatic Pulmonary Valve Disease Nos (Disorder),SNOMED-CT
639641000000102,Cardiomyopathy Due To Drugs And Other External Agents (Disorder),SNOMED-CT
251671000000106,Heart Failure Monitoring First Letter,SNOMED-CT
727561000000101,Total Anomalous Pulmonary Venous Connection Of Mixed Type (Disorder),SNOMED-CT
532881000000107,Other Specified Repair Of Coronary Artery (Procedure),SNOMED-CT
208091000000104,Heart Failure Care Plan Discussed With Patient,SNOMED-CT
207553000,[D]Cardiorespiratory Failure (Situation),SNOMED-CT
34644005,True Posterior Wall Infarction (Disorder),SNOMED-CT
412781000000102,[X]Subsequent Myocardial Infarction Of Unspecified Site,SNOMED-CT
726971000000104,Abnormal Attachment Of Tricuspid Chordae Tendinae (Disorder),SNOMED-CT
512751000000100,History Of Myocardial Infarction (Situation),SNOMED-CT
727031000000100,Malattachment Of Atrial Septum (Disorder),SNOMED-CT
286948009,Rheumatic Mitral Stenosis With Insufficiency (Disorder),SNOMED-CT
65181009,Electrocardiogram Finding Of Infarction (Finding),SNOMED-CT
259351000000106,Aortic Root Replacement Using Pulmonary Valve Autograft With Right Ventricle To Pulmonary Artery Valved Conduit And Aortoventriculoplasty,SNOMED-CT
471851000000100,[X]Acute Transmural Myocardial Infarction Of Unspecified Site,SNOMED-CT
728171000000100,Congenital Abnormality Of Anterior Cardiac Vein (Disorder),SNOMED-CT
258601000000109,Repair Of Fallot-Type Pulmonary Atresia With Aortopulmonary Collaterals,SNOMED-CT
727671000000109,Alveolar Capillary Dysplasia With Pulmonary Venous Misalignment (Disorder),SNOMED-CT
599261000000102,Hypertensive Heart Disease Nos (Disorder),SNOMED-CT
915581000000100,On Optimal Heart Failure Therapy,SNOMED-CT
466061000000109,[X]Cardiomyopathy In Infectious And Parasitic Diseases Classified Elsewhere (Disorder),SNOMED-CT
463141000000100,[X]Other Specified Congenital Malformations Of The Heart (Disorder),SNOMED-CT
259341000000108,Aortic Root Replacement Using Pulmonary Valve Autograft With Right Ventricle To Pulmonary Artery Valved Conduit,SNOMED-CT
728871000000106,Anomalous Pulmonary To Systemic Collateral Vein (Disorder),SNOMED-CT
727651000000100,Partial Anomalous Pulmonary Venous Connection Of Part Of Left Lung (Disorder),SNOMED-CT
526731000000103,Exception Reporting: Myocardial Infarction Quality Indicators,SNOMED-CT
440211000000107,[X]Other Congenital Malformations Of Tricuspid Valve (Disorder),SNOMED-CT
407606009,New York Heart Association Classification - Class Ii (Assessment Scale),SNOMED-CT
728831000000109,Functionally Univentricular Heart (Disorder),SNOMED-CT
195547003,[X]Subsequent Myocardial Infarction Of Unspecified Site (Disorder),SNOMED-CT
831771000000105,Right Ventricular Diastolic Dysfunction,SNOMED-CT
274631000000105,Heart Failure Monitoring Telephone Invite,SNOMED-CT
727211000000101,Left Superior Vena Cava Persisting To Coronary Sinus (Disorder),SNOMED-CT
595991000000104,Other Specified Other Transplantation Of Heart (Procedure),SNOMED-CT
810701000000104,Diastolic Dysfunction (Disorder),SNOMED-CT
614141000000100,Total Anomalous Pulmonary Venous Return Nos (Disorder),SNOMED-CT
713201000000103,Congenital Abnormality Of Tricuspid Chordae Tendinae (Disorder),SNOMED-CT
492061000000108,Repair Of Total Anomalous Pulmonary Venous Connection By Coronary Sinus Cutback To Oval Fossa With Direct Anastomosis Of Pulmonary Venous Confluence To Left Atrium (Procedure),SNOMED-CT
636881000000100,Auricular Septal Defect Nos (Disorder),SNOMED-CT
752211000000103,Percutaneous Transluminal Atherectomy Of Coronary Artery By Rotary Cutter Using Fluoroscopic Guidance (Procedure),SNOMED-CT
194815007,Aborted Myocardial Infarction (Disorder),SNOMED-CT
727121000000103,Ventricular Imbalance With Dominant Left Ventricle And Hypoplastic Right Ventricle (Disorder),SNOMED-CT
492041000000107,Repair Of Total Anomalous Pulmonary Venous Connection By Interatrial Baffle (Procedure),SNOMED-CT
62675008,Repair Of Arteriovenous Fistula Of Coronary Artery By Ligation (Procedure),SNOMED-CT
417023008,Stent Fracture (Disorder),SNOMED-CT
491591000000102,Repair Of Total Anomalous Pulmonary Venous Connection To Right Atrium (Procedure),SNOMED-CT
224101000000106,Repair Of Univentricular Heart (Procedure),SNOMED-CT
562871000000103,Transposition Of Coronary Artery Nec (Procedure),SNOMED-CT
639401000000103,Other Chronic Pulmonary Heart Disease (Disorder),SNOMED-CT
233651000000104,Percutaneous Transluminal Balloon Angioplasty And Insertion Of 3 Or More Drug Eluting Stents Into Coronary Artery (Procedure),SNOMED-CT
232901000000104,Repair Of Tetralogy Of Fallot Using Transannular Patch (Procedure),SNOMED-CT
536991000000102,Replacement Of Coronary Artery Nos (Procedure),SNOMED-CT
596021000000109,Other Specified Correction Of Tetralogy Of Fallot (Procedure),SNOMED-CT
727501000000100,Hepatic Vein To Left Sided Atrium (Disorder),SNOMED-CT
727731000000102,Obstructed Pulmonary Venous Connection At Interatrial Communication (Disorder),SNOMED-CT
224311000000105,Atrial Switch And Arterial Switch (Procedure),SNOMED-CT
814001000000106,Education About Deteriorating Heart Failure,SNOMED-CT
582911000000104,Other Specified Operations On Coronary Artery (Procedure),SNOMED-CT
